DeliveryID,SupplierID,ExpectedDate,DeliveryDate
D04654,S004,2026-06-02,2026-06-02
D04655,S005,2026-02-03,2026-02-03
D04656,S007,2026-04-03,2026-04-05
D04657,S007,2025-07-30,2025-08-06
D04658,S010,2024-07-26,2024-07-27
D04659,S001,2025-10-28,2025-11-04
D04660,S001,2026-03-21,2026-03-22
D04661,S008,2025-10-26,2025-10-29
D04662,S009,2025-11-07,2025-11-14
D04663,S008,2024-08-31,2024-08-31
D04664,S001,2025-09-27,2025-09-27
D04665,S008,2024-11-04,2024-11-04
D04666,S002,2025-07-15,2025-07-15
D04667,S007,2026-06-06,2026-06-07
D04668,S003,2025-06-26,2025-06-27
D04669,S006,2024-12-11,2024-12-14
D04670,S008,2025-06-04,2025-06-05
D04671,S006,2025-09-25,2025-09-25
D04672,S008,2025-10-02,2025-10-02
D04673,S001,2025-10-19,2025-10-19
D04674,S008,2024-11-12,2024-11-12
D04675,S005,2024-10-10,2024-10-11
D04676,S003,2026-01-16,2026-01-16
D04677,S005,2024-08-19,2024-08-22
D04678,S008,2026-01-18,2026-01-25
D04679,S009,2026-03-05,2026-03-05
D04680,S003,2026-03-23,2026-03-28
D04681,S007,2026-04-20,2026-04-23
D04682,S007,2025-05-23,2025-05-24
D04683,S008,2026-03-09,2026-03-09
D04684,S010,2024-12-22,2024-12-23
D04685,S004,2026-05-05,2026-05-07
D04686,S005,2024-10-18,2024-10-18
D04687,S007,2026-01-10,2026-01-15
D04688,S005,2025-06-09,2025-06-11
D04689,S009,2024-11-21,2024-11-24
D04690,S004,2024-08-10,2024-08-11
D04691,S001,2026-03-14,2026-03-14
D04692,S002,2024-06-18,2024-06-18
D04693,S005,2026-03-03,2026-03-03
D04694,S002,2026-05-11,2026-05-11
D04695,S006,2026-03-02,2026-03-02
D04696,S005,2025-03-24,2025-03-24
D04697,S008,2025-05-07,2025-05-08
D04698,S004,2024-10-30,2024-10-31
D04699,S004,2024-12-10,2024-12-11
D04700,S005,2024-12-07,2024-12-07
D04701,S005,2026-04-05,2026-04-06
D04702,S002,2026-03-21,2026-03-21
D04703,S002,2026-05-04,2026-05-04
D04704,S002,2026-04-23,2026-04-23
D04705,S003,2026-05-23,2026-05-23
D04706,S006,2025-09-03,2025-09-03
D04707,S005,2025-07-19,2025-07-21
D04708,S006,2025-11-28,2025-11-29
D04709,S004,2026-01-29,2026-01-29
D04710,S002,2024-06-24,2024-06-27
D04711,S005,2025-04-03,2025-04-03
D04712,S009,2025-02-05,2025-02-05
D04713,S003,2025-06-13,2025-06-13
D04714,S004,2026-02-07,2026-02-07
D04715,S008,2025-08-03,2025-08-03
D04716,S008,2025-04-25,2025-04-25
D04717,S010,2026-03-03,2026-03-03
D04718,S008,2026-01-05,2026-01-08
D04719,S010,2025-07-08,2025-07-08
D04720,S008,2026-06-14,2026-06-14
D04721,S001,2024-11-07,2024-11-07
D04722,S008,2025-03-23,2025-03-23
D04723,S001,2025-09-25,2025-09-25
D04724,S006,2025-11-10,2025-11-10
D04725,S010,2024-09-05,2024-09-05
D04726,S006,2025-04-30,2025-04-30
D04727,S007,2024-10-07,2024-10-08
D04728,S009,2024-12-16,2024-12-16
D04729,S004,2026-02-01,2026-02-03
D04730,S002,2026-06-06,2026-06-08
D04731,S004,2024-11-18,2024-11-18
D04732,S001,2024-08-31,2024-08-31
D04733,S008,2026-03-26,2026-03-26
D04734,S007,2024-12-29,2024-12-29
D04735,S005,2026-01-04,2026-01-04
D04736,S003,2025-03-14,2025-03-16
D04737,S006,2025-07-01,2025-07-01
D04738,S002,2025-07-20,2025-07-20
D04739,S008,2026-03-11,2026-03-14
D04740,S009,2024-11-12,2024-11-13
D04741,S002,2026-03-10,2026-03-10
D04742,S004,2024-07-25,2024-08-01
D04743,S010,2025-11-08,2025-11-09
D04744,S009,2025-08-26,2025-08-28
D04745,S005,2025-09-15,2025-09-18
D04746,S007,2025-12-30,2025-12-30
D04747,S010,2024-09-28,2024-09-28
D04748,S002,2024-09-15,2024-09-22
D04749,S001,2025-07-05,2025-07-05
D04750,S010,2025-07-05,2025-07-06
D04751,S002,2024-08-12,2024-08-12
D04752,S007,2026-03-18,2026-03-18
D04753,S006,2026-01-17,2026-01-17
D04754,S010,2026-05-08,2026-05-15
D04755,S006,2024-09-14,2024-09-14
D04756,S004,2024-12-14,2024-12-14
D04757,S002,2024-06-29,2024-06-30
D04758,S003,2026-01-21,2026-01-21
D04759,S010,2024-11-12,2024-11-12
D04760,S008,2026-06-13,2026-06-13
D04761,S010,2024-12-30,2024-12-30
D04762,S003,2025-09-03,2025-09-03
D04763,S001,2024-07-19,2024-07-22
D04764,S004,2025-06-27,2025-06-29
D04765,S005,2024-08-04,2024-08-06
D04766,S001,2024-08-27,2024-09-01
D04767,S007,2026-05-10,2026-05-10
D04768,S009,2024-11-17,2024-11-17
D04769,S002,2026-05-17,2026-05-20
D04770,S001,2025-10-29,2025-11-03
D04771,S004,2024-06-21,2024-06-24
D04772,S006,2025-06-02,2025-06-03
D04773,S002,2025-10-20,2025-10-20
D04774,S002,2026-05-30,2026-05-30
D04775,S004,2024-07-02,2024-07-07
D04776,S008,2025-12-24,2025-12-25
D04777,S003,2026-02-13,2026-02-13
D04778,S010,2024-10-31,2024-11-01
D04779,S003,2025-02-18,2025-02-21
D04780,S001,2025-03-12,2025-03-14
D04781,S004,2025-08-28,2025-08-28
D04782,S009,2025-03-30,2025-04-06
D04783,S004,2025-04-18,2025-04-20
D04784,S008,2026-02-14,2026-02-16
D04785,S005,2025-04-26,2025-04-26
D04786,S001,2024-10-28,2024-10-29
D04787,S006,2024-12-05,2024-12-08
D04788,S006,2024-12-06,2024-12-07
D04789,S005,2025-02-14,2025-02-14
D04790,S001,2025-08-27,2025-08-27
D04791,S009,2024-11-06,2024-11-06
D04792,S010,2026-01-10,2026-01-11
D04793,S002,2026-06-08,2026-06-11
D04794,S002,2024-12-23,2024-12-25
D04795,S005,2026-06-14,2026-06-14
D04796,S003,2026-04-17,2026-04-17
D04797,S002,2025-08-25,2025-08-28
D04798,S006,2026-04-08,2026-04-08
D04799,S008,2025-12-01,2025-12-01
D04800,S007,2024-09-24,2024-09-26
D04801,S002,2025-08-11,2025-08-12
D04802,S008,2025-06-15,2025-06-15
D04803,S004,2025-01-29,2025-01-29
D04804,S010,2024-07-18,2024-07-18
D04805,S003,2026-03-25,2026-03-30
D04806,S007,2025-06-26,2025-06-26
D04807,S009,2026-06-05,2026-06-08
D04808,S002,2025-06-24,2025-06-26
D04809,S006,2026-01-04,2026-01-04
D04810,S006,2024-08-16,2024-08-16
D04811,S003,2025-10-07,2025-10-10
D04812,S010,2025-01-29,2025-01-29
D04813,S005,2026-03-18,2026-03-18
D04814,S001,2024-11-18,2024-11-18
D04815,S007,2024-06-15,2024-06-15
D04816,S004,2025-02-27,2025-02-27
D04817,S008,2024-10-03,2024-10-10
D04818,S007,2025-09-02,2025-09-03
D04819,S010,2026-05-22,2026-05-22
D04820,S009,2025-03-01,2025-03-01
D04821,S007,2025-12-15,2025-12-15
D04822,S009,2025-05-16,2025-05-16
D04823,S007,2025-03-23,2025-03-23
D04824,S005,2026-06-05,2026-06-08
D04825,S001,2025-05-24,2025-05-24
D04826,S004,2024-11-20,2024-11-20
D04827,S007,2025-04-17,2025-04-18
D04828,S002,2025-07-22,2025-07-24
D04829,S003,2025-05-18,2025-05-21
D04830,S010,2025-01-23,2025-01-25
D04831,S007,2025-08-13,2025-08-13
D04832,S001,2024-07-05,2024-07-10
D04833,S008,2025-02-02,2025-02-02
D04834,S005,2024-10-12,2024-10-12
D04835,S006,2025-03-08,2025-03-11
D04836,S005,2025-12-01,2025-12-01
D04837,S003,2026-02-18,2026-02-18
D04838,S003,2025-02-24,2025-02-24
D04839,S006,2024-07-28,2024-07-28
D04840,S001,2024-06-26,2024-06-28
D04841,S005,2025-12-15,2025-12-15
D04842,S003,2025-12-28,2025-12-29
D04843,S005,2026-04-28,2026-05-05
D04844,S006,2025-02-23,2025-02-24
D04845,S010,2025-08-31,2025-08-31
D04846,S005,2026-02-11,2026-02-12
D04847,S007,2025-06-05,2025-06-07
D04848,S008,2026-04-04,2026-04-04
D04849,S002,2025-01-31,2025-01-31
D04850,S010,2024-11-28,2024-11-28
D04851,S006,2024-12-04,2024-12-04
D04852,S008,2025-04-16,2025-04-16
D04853,S002,2026-03-07,2026-03-09
D04854,S005,2026-04-16,2026-04-21
D04855,S003,2025-02-09,2025-02-09
D04856,S009,2025-07-26,2025-07-31
D04857,S007,2024-11-04,2024-11-07
D04858,S002,2025-11-26,2025-11-26
D04859,S007,2024-08-16,2024-08-19
D04860,S006,2026-04-26,2026-04-27
D04861,S001,2025-06-15,2025-06-16
D04862,S002,2024-08-05,2024-08-05
D04863,S002,2025-09-15,2025-09-16
D04864,S010,2025-01-04,2025-01-05
D04865,S005,2025-08-09,2025-08-09
D04866,S002,2025-09-24,2025-09-27
D04867,S003,2024-06-30,2024-06-30
D04868,S008,2024-11-19,2024-11-20
D04869,S010,2025-08-04,2025-08-05
D04870,S003,2025-11-02,2025-11-02
D04871,S002,2025-03-24,2025-03-24
D04872,S004,2026-01-21,2026-01-28
D04873,S009,2025-09-06,2025-09-08
D04874,S003,2025-05-29,2025-05-29
D04875,S003,2024-09-27,2024-09-27
D04876,S004,2025-02-07,2025-02-07
D04877,S007,2025-11-04,2025-11-04
D04878,S010,2024-10-12,2024-10-13
D04879,S007,2024-08-26,2024-08-26
D04880,S010,2026-01-07,2026-01-07
D04881,S001,2026-02-19,2026-02-19
D04882,S010,2026-03-14,2026-03-14
D04883,S009,2025-08-18,2025-08-21
D04884,S004,2025-10-28,2025-10-28
D04885,S008,2024-08-07,2024-08-07
D04886,S006,2024-12-07,2024-12-12
D04887,S009,2026-02-28,2026-03-03
D04888,S001,2024-06-28,2024-06-29
D04889,S003,2025-11-14,2025-11-14
D04890,S004,2025-01-31,2025-02-01
D04891,S002,2025-07-13,2025-07-16
D04892,S006,2026-01-27,2026-01-27
D04893,S007,2026-06-07,2026-06-07
D04894,S002,2025-08-13,2025-08-20
D04895,S002,2025-04-09,2025-04-09
D04896,S009,2025-01-02,2025-01-05
D04897,S006,2024-10-14,2024-10-14
D04898,S009,2026-04-23,2026-04-26
D04899,S007,2025-01-26,2025-01-31
D04900,S006,2025-10-19,2025-10-20
D04901,S007,2025-05-25,2025-05-28
D04902,S001,2024-09-20,2024-09-23
D04903,S002,2025-06-01,2025-06-04
D04904,S003,2025-12-19,2025-12-24
D04905,S002,2026-04-08,2026-04-08
D04906,S007,2026-01-24,2026-01-24
D04907,S007,2025-02-10,2025-02-13
D04908,S006,2024-09-22,2024-09-29
D04909,S010,2025-04-28,2025-04-28
D04910,S004,2024-11-03,2024-11-05
D04911,S002,2024-12-22,2024-12-23
D04912,S001,2025-09-12,2025-09-12
D04913,S003,2024-08-30,2024-09-01
D04914,S004,2026-04-27,2026-04-28
D04915,S005,2026-01-28,2026-01-28
D04916,S007,2025-01-12,2025-01-12
D04917,S008,2026-04-13,2026-04-16
D04918,S006,2025-02-10,2025-02-10
D04919,S006,2025-01-20,2025-01-21
D04920,S010,2026-01-10,2026-01-17
D04921,S010,2025-03-06,2025-03-11
D04922,S006,2025-03-23,2025-03-23
D04923,S009,2026-01-12,2026-01-12
D04924,S006,2026-06-08,2026-06-11
D04925,S004,2024-12-14,2024-12-14
D04926,S005,2025-11-24,2025-11-24
D04927,S006,2025-11-07,2025-11-09
D04928,S004,2024-12-23,2024-12-25
D04929,S002,2025-02-08,2025-02-09
D04930,S004,2024-07-26,2024-07-26
D04931,S004,2026-02-10,2026-02-10
D04932,S001,2025-02-17,2025-02-17
D04933,S006,2024-12-06,2024-12-07
D04934,S005,2025-08-20,2025-08-27
D04935,S010,2025-06-06,2025-06-13
D04936,S005,2025-02-02,2025-02-05
D04937,S008,2025-06-21,2025-06-21
D04938,S010,2024-12-05,2024-12-10
D04939,S004,2026-01-01,2026-01-01
D04940,S005,2026-03-15,2026-03-15
D04941,S005,2025-09-28,2025-09-30
D04942,S008,2026-06-10,2026-06-12
D04943,S008,2026-01-09,2026-01-09
D04944,S003,2024-07-29,2024-07-29
D04945,S001,2025-10-31,2025-11-07
D04946,S001,2024-11-10,2024-11-11
D04947,S009,2025-08-14,2025-08-14
D04948,S010,2025-07-17,2025-07-18
D04949,S009,2024-07-22,2024-07-23
D04950,S007,2024-08-16,2024-08-16
D04951,S010,2025-10-23,2025-10-23
D04952,S003,2025-05-11,2025-05-11
D04953,S002,2025-05-06,2025-05-09
D04954,S006,2025-01-22,2025-01-23
D04955,S004,2026-03-03,2026-03-03
D04956,S002,2026-01-10,2026-01-13
D04957,S005,2025-08-10,2025-08-10
D04958,S010,2025-08-23,2025-08-23
D04959,S010,2026-04-07,2026-04-07
D04960,S003,2025-11-19,2025-11-24
D04961,S004,2025-11-26,2025-11-26
D04962,S002,2026-01-06,2026-01-07
D04963,S005,2024-09-21,2024-09-21
D04964,S003,2025-07-27,2025-07-29
D04965,S004,2025-04-30,2025-05-01
D04966,S005,2026-03-23,2026-03-23
D04967,S004,2025-08-08,2025-08-08
D04968,S005,2025-06-03,2025-06-05
D04969,S007,2025-07-04,2025-07-07
D04970,S007,2024-09-26,2024-09-26
D04971,S008,2024-11-18,2024-11-18
D04972,S001,2025-01-16,2025-01-16
D04973,S005,2024-08-29,2024-09-05
D04974,S008,2025-04-20,2025-04-20
D04975,S007,2026-05-25,2026-05-25
D04976,S005,2025-09-30,2025-09-30
D04977,S006,2026-04-01,2026-04-01
D04978,S008,2024-07-04,2024-07-04
D04979,S009,2025-11-04,2025-11-04
D04980,S005,2025-12-10,2025-12-11
D04981,S007,2025-02-11,2025-02-11
D04982,S002,2025-09-14,2025-09-14
D04983,S007,2025-09-30,2025-10-03
D04984,S007,2024-12-19,2024-12-24
D04985,S001,2025-09-12,2025-09-14
D04986,S001,2026-02-11,2026-02-11
D04987,S005,2025-03-02,2025-03-03
D04988,S010,2025-10-24,2025-10-29
D04989,S004,2025-09-20,2025-09-22
D04990,S006,2025-08-13,2025-08-13
D04991,S006,2026-06-01,2026-06-02
D04992,S003,2024-08-29,2024-08-29
D04993,S005,2024-12-26,2025-01-02
D04994,S005,2025-08-16,2025-08-16
D04995,S007,2025-11-09,2025-11-09
D04996,S002,2024-08-18,2024-08-18
D04997,S010,2026-03-15,2026-03-15
D04998,S004,2025-04-08,2025-04-11
D04999,S004,2026-03-19,2026-03-20
D05000,S005,2025-08-18,2025-08-18
